trade_id,ticker,company_name,exchange,sector,trade_date,open_price_inr,high_price_inr,low_price_inr,close_price_inr,prev_close_inr,volume,market_cap_cr,pe_ratio,pb_ratio,dividend_yield,beta,52w_high_inr,52w_low_inr,nifty50_weight,portfolio,analyst_rating,shares_held,purchase_price_inr,currency
IN004698,LT,Larsen & Toubro,NSE,INFRASTRUCTURE,12-08-2022,3193.17,3384.77,3112.99,3375.84,3504.92,2760205,1412661.84,76.57,3.31,1.42,0.596,3474.2,2932.16,3.5,SECTORAL_PORTFOLIO,HOLD,181,2945.52,INR
IN004969,NTPC,NTPC Limited,NSE,UTILITIES,12-08-2022,364.34,369.04,353.54,353.57,348.27,2394789.5,58262.37,9.22,2.33,2.783,0.819,385.53,304.54,0,MIDCAP_PORTFOLIO,BUY,1481,305.68,INR
IN004536,POWERGRID,Power Grid Corporation,BSE,UTILITIES,12-08-2022,240.84,248.06,239.23,242.98,241.76,3967648,18672,20.15,8.885,2.795,0.927,297.27,225.76,1.2,SECTORAL_PORTFOLIO,HOLD,1066,252.26,INR
IN004585,POWERGRID,Power Grid Corporation,BSE,UTILITIES,12-08-2022,244.09,267.05,238.25,260.39,259.71,4105504,96537.29,8.64,10.36,1.047,0.878,322.66,174.34,0,MIDCAP_PORTFOLIO,BUY,38,248.93,INR
IN000350,RELIANCE,Reliance Industries,NSE,ENERGY,12-08-2022,2090.69,2118.1,2062.88,2109.13,2060.72,87539,858953.26,49.2,12.95,2.134,0.81,2688.68,1826.6,3.5,MIDCAP_PORTFOLIO,BUY,1539,2505.23,INR
IN000370,RELIANCE,Reliance Industries,NSE,ENERGY,12-08-2022,2093.48,2130.69,1995.23,2025.49,1985.52,659524,1163762.11,44.76,7.56,2.134,1.946,2617.46,2011.89,0,MIDCAP_PORTFOLIO,BUY,1075,2108.74,INR
IN004022,ULTRACEMCO,UltraTech Cement,BSE,INFRASTRUCTURE,12-08-2022,9566,9739.14,9077.85,9240.57,9504.85,4134584,8230771.27,24.43,11.32,1.997,0.763,11795.57,8202.33,1.2,NIFTY50_PORTFOLIO,BUY,346,10205.96,INR
IN004033,ULTRACEMCO,UltraTech Cement,BSE,INFRASTRUCTURE,12-08-2022,9741,10267.44,9528.26,10098.69,10386.17,2113823,5413831.63,8.95,10.56,1.321,1.015,11793.36,6440.85,1.2,MIDCAP_PORTFOLIO,HOLD,310,8664.45,INR
IN000730,ASIANPAINT,Asian Paints,BSE,CONSUMER GOODS,02-09-2022,3125.08,3287.9,3115.66,3255,3307.36,692346,1617159.5,71.71,1.27,2.624,0.903,3676.04,2706.35,2.3,MIDCAP_PORTFOLIO,SELL,87,2523.85,INR
IN000820,ASIANPAINT,Asian Paints,BSE,CONSUMER GOODS,02-09-2022,2881.68,2929.19,2796.53,2884.76,2870.22,4413312,1181137.53,14.56,14.29,0.728,0.608,3729.68,2754.5,0,MIDCAP_PORTFOLIO,BUY,1824,2449.19,INR
IN001397,HDFCBANK,HDFC Bank,NSE,FINANCE,02-09-2022,1652.03,1652.88,1573.04,1589.08,1572.7,2463649,798950.83,22.86,7.04,2.543,1.394,1686.49,1515.25,0,SECTORAL_PORTFOLIO,SELL,1906,1747.51,INR
IN002306,HDFCBANK,HDFC Bank,NSE,ENERGY,02-09-2022,1592.81,1609.84,1494.49,1518.58,1551.06,2590195,798950.83,50.79,3.98,1.033,1.254,1957.47,1343.27,2.3,NIFTY50_PORTFOLIO,BUY,1656,1729.94,INR
IN004416,NTPC,NTPC Limited,NSE,UTILITIES,03-09-2022,335.73,348.27,325.94,335.73,337.1,752904,139142.39,56.86,6.65,3.304,0.795,450.68,289.79,1.2,NIFTY50_PORTFOLIO,BUY,1665,421.17,INR
IN003546,ASIANPAINT,Asian Paints,BSE,CONSUMER GOODS,05-09-2022,3005.5,3039.11,2937.94,2975.76,2989.01,53706,1338145.5,8.59,13.6,1.47,1.535,3758.8,2445.36,2.3,MIDCAP_PORTFOLIO,BUY,1247,3542.03,INR
IN003604,ASIANPAINT,Asian Paints,BSE,CONSUMER GOODS,05-09-2022,2903.9,3181.45,2847.31,3093.74,3120.7,1519275,2975073.41,22.4,11.68,3.648,1.256,3739.89,2606.63,3.5,MIDCAP_PORTFOLIO,SELL,1136,3107.79,INR
IN003606,ASIANPAINT,Asian Paints,BSE,CONSUMER GOODS,05-09-2022,2866.35,3043.36,2812.3,2969.26,2886.73,4849159,2615358.66,42.2,6.66,0.886,0.989,3384.75,2434.11,5.1,NIFTY50_PORTFOLIO,BUY,1436,3232.29,INR
IN003611,ASIANPAINT,Asian Paints,BSE,CONSUMER GOODS,05-09-2022,3010.64,3058.57,2920.23,2944.41,3026.83,2530314,1026218.87,42.37,7.6,3.278,1.923,3885.25,2456.93,2.3,SECTORAL_PORTFOLIO,BUY,1410,2866.75,INR
IN003641,ASIANPAINT,Asian Paints,BSE,CONSUMER GOODS,05-09-2022,2942.96,2942.96,2690.04,2749.55,2665.45,4030283,1472509,75.4,6.35,2.284,1.793,3159.56,2638.41,2.3,SECTORAL_PORTFOLIO,BUY,861,3611.27,INR
IN003673,ASIANPAINT,Asian Paints,BSE,CONSUMER GOODS,05-09-2022,3061.25,3122.64,2905.63,2906.3,2841.61,1300008,1289444.21,77.57,9.39,0.911,1.001,3472.88,2152.46,1.2,NIFTY50_PORTFOLIO,HOLD,1109,2714.81,INR
IN003699,ASIANPAINT,Asian Paints,BSE,CONSUMER GOODS,05-09-2022,3079.58,3302.62,3075,3276.75,3301.88,700369,1228052.65,73.09,12.99,2.185,1.209,3348.23,2459.66,1.2,NIFTY50_PORTFOLIO,BUY,1669,2569.5,INR
IN003703,ASIANPAINT,Asian Paints,BSE,CONSUMER GOODS,05-09-2022,2963.15,3036.1,2760.38,2963.15,2704.18,3973505,2361415.64,79.74,1.68,1.837,0.613,3323.52,2291.24,0,SECTORAL_PORTFOLIO,BUY,630,2363.13,INR
IN002655,NESTLEIND,Nestle India,BSE,FMCG,05-09-2022,22055.34,22314.88,21775.31,21932.87,22201.53,1595181,6168756.88,31.5,8.27,0.878,0.577,29736.3,13547.05,0.5,SECTORAL_PORTFOLIO,BUY,1782,24376.82,INR
IN002657,NESTLEIND,Nestle India,BSE,FMCG,05-09-2022,22551.2,23649.43,22311.69,23097.13,22296.61,2585084,8868000.2,74.73,5.16,0.157,0.645,27682.39,14886.64,0,NIFTY50_PORTFOLIO,BUY,297,17669.25,INR
IN002668,NESTLEIND,Nestle India,NSE,FMCG,05-09-2022,22172.08,23501.69,21590.15,22930.52,23492.4,3060817,17721405.36,36.39,11.74,3.117,1.106,25528.27,16811.81,2.3,SECTORAL_PORTFOLIO,BUY,346,23190.13,INR
IN001358,POWERGRID,Power Grid Corporation,BSE,UTILITIES,05-09-2022,245.49,253.65,241.66,251.03,258.85,3967372,119993.16,71.78,5.68,3.634,1.478,305.51,194.43,2.3,NIFTY50_PORTFOLIO,BUY,221,212.15,INR
IN001381,POWERGRID,Power Grid Corporation,BSE,UTILITIES,05-09-2022,238.86,242.26,236.82,239.22,248.64,2253098,69117.74,45.18,14.43,0.875,1.778,319.05,161.66,5.1,MIDCAP_PORTFOLIO,BUY,1437,200.98,INR
IN003211,POWERGRID,Power Grid Corporation,BSE,UTILITIES,05-09-2022,256.87,267.22,250.24,259.77,257.62,1445489,77214.46,13.76,10.81,1.9755,0.748,265.76,181.32,3.5,MIDCAP_PORTFOLIO,BUY,1930,257.71,INR
IN001377,TCS,Tata Consultancy Services,NSE,ENERGY,05-09-2022,3635.2,3705.02,3310.6,3387.96,3356.74,654918,2980359.9,46.39,2.13,3.009,1.982,4751.37,2720.09,1.2,MIDCAP_PORTFOLIO,BUY,620,2796.48,INR
IN001384,TCS,Tata Consultancy Services,NSE,TECHNOLOGY,05-09-2022,3474.86,3642.94,3447.65,3474.86,3613.05,537849,3094732.32,43.14,7.44,2.583,0.651,4101.21,3248.85,0,MIDCAP_PORTFOLIO,BUY,1958,3381.98,INR
IN000981,BAJFINANCE,Bajaj Finance,NSE,FMCG,06-09-2022,7116.63,7166.38,6643.25,6844.52,7105.14,3058498,940243.35,9.1,7.11,1.856,1.233,7775.25,6569.99,5.1,SECTORAL_PORTFOLIO,HOLD,1109,5977.42,INR
IN000982,BAJFINANCE,Bajaj Finance,NSE,NBFC,06-09-2022,6733.69,6921.52,6493.89,6555.36,6339.36,3339372,5700494.68,44.36,4.37,3.434,1.227,9298.4,4672.25,0,SECTORAL_PORTFOLIO,HOLD,1046,5629.55,INR
IN000074,HCLTECH,HCL Technologies,NSE,TECHNOLOGY,06-09-2022,1504.74,1512.61,1435.05,1437.18,1405.41,4509891,541121.62,23.86,10.76,3.208,0.553,2061.6,1173.44,0.5,NIFTY50_PORTFOLIO,BUY,1529,1272.02,INR
IN000134,HCLTECH,HCL Technologies,NSE,TECHNOLOGY,06-09-2022,1541.15,1569.07,1529.63,1557.5,1559.81,3441889,1135374.02,43.93,3.96,2.65,1.485,1658.72,1237.89,0.5,MIDCAP_PORTFOLIO,HOLD,413,1332.71,INR
IN001213,INFY,Infosys,NSE,TECHNOLOGY,06-09-2022,1428.33,1523.49,1426.61,1428.33,1448.24,1739571,1139305.66,32.2,8.085,0.886,1.042,2067.68,1290.56,0,MIDCAP_PORTFOLIO,BUY,1720,1458.74,INR
IN003059,MARUTI,Maruti Suzuki,BSE,AUTOMOBILE,06-09-2022,10403.03,10670.42,10248.53,10539.64,10560.26,2095424,8571377.37,32.46,14.42,2.169,1.754,13704.26,6146.15,1.2,MIDCAP_PORTFOLIO,BUY,1592,12422.73,INR
IN003111,MARUTI,Maruti Suzuki,BSE,AUTOMOBILE,06-09-2022,10061.95,10293.44,9991.55,10293.44,10370.2,4012513,4242900.74,23.4,14.14,2.398,1.455,12337.33,7652.13,3.5,MIDCAP_PORTFOLIO,SELL,1245,9903.27,INR
IN003111,MARUTI,Maruti Suzuki,BSE,AUTOMOBILE,06-09-2022,10061.95,10306.13,9991.55,10293.44,10370.2,4012513,4242900.74,23.4,14.14,2.398,1.455,12337.33,7652.13,3.5,MIDCAP_PORTFOLIO,SELL,1245,9903.27,INR
IN003115,MARUTI,Maruti Suzuki,BSE,AUTOMOBILE,06-09-2022,10207.75,10979.37,10006.72,10723.08,10553.75,3078342,3850039.44,59.46,4.22,1.732,1.186,13837.72,7619.6,1.2,NIFTY50_PORTFOLIO,BUY,740,7694.33,INR
IN003274,MARUTI,Maruti Suzuki,BSE,AUTOMOBILE,06-09-2022,10227.56,10511.83,9438.85,9676.53,10017.68,164291,6937544.3,58.63,13.9,2.7,0.449,11917.42,9239.94,1.2,NIFTY50_PORTFOLIO,BUY,1981,11278.29,INR
IN002050,SBIN,State Bank of India,NSE,FINANCE,06-09-2022,595.61,607.59,560.74,595.61,566.87,1678565,251594.77,15.19,13.34,0.752,0.763,641.25,568.32,0,SECTORAL_PORTFOLIO,BUY,1766,589.61,INR
IN002074,SBIN,State Bank of India,NSE,FINANCE,06-09-2022,570.43,582.33,561.41,577.22,563.61,2203850,230266.97,24.93,8.75,1.397,1.249,630.86,498.51,2.3,SECTORAL_PORTFOLIO,BUY,1309,734.42,INR
IN002107,SBIN,State Bank of India,NSE,FINANCE,06-09-2022,573.43,582.67,538.63,548.77,537.62,4307444,441320.6,28.5,3.27,2.469,1.654,709.07,408.48,2.3,SECTORAL_PORTFOLIO,HOLD,1284,660.61,INR
IN002111,SBIN,State Bank of India,NSE,FINANCE,06-09-2022,623.43,628.76,618.8,628.2,611.94,999528,190741.45,44,9.66,3.175,1.911,743.42,432.09,3.5,NIFTY50_PORTFOLIO,HOLD,933,696.97,INR
IN002193,SBIN,State Bank of India,NSE,FINANCE,06-09-2022,604.87,624.57,600.68,615.56,638.18,2514869,558669.73,44,12.94,2.711,1.736,764.09,553.83,3.5,MIDCAP_PORTFOLIO,SELL,1961,608.64,INR
IN002280,SBIN,State Bank of India,NSE,FINANCE,06-09-2022,573.15,576.27,526.74,573.15,529.4,4308869,408427.41,46.08,2.88,0.755,0.736,646.08,503.76,2.3,MIDCAP_PORTFOLIO,BUY,580,609.39,INR
IN002286,SBIN,State Bank of India,NSE,FINANCE,06-09-2022,595.87,627.28,592.84,620.62,627.2,3996996,172021.01,44,11.64,2.626,1.1655,777.55,568.1,5.1,MIDCAP_PORTFOLIO,BUY,1171,730.26,INR
IN002370,SBIN,State Bank of India,NSE,FINANCE,06-09-2022,602.35,604.16,580.93,598.07,621.3,911290,369631.15,61.65,11.73,0.168,1.1655,666.52,367.75,5.1,MIDCAP_PORTFOLIO,BUY,340,473.27,INR
IN004781,TCS,Tata Consultancy Services,NSE,TECHNOLOGY,06-09-2022,3618.64,3821.67,3554.42,3821.17,3739.9,2212051,883878.69,22.29,7.37,3.618,0.956,4549.14,3143.35,5.1,SECTORAL_PORTFOLIO,HOLD,1205,3961.18,INR
IN001675,TECHM,Tech Mahindra,NSE,TECHNOLOGY,08-09-2022,1260.11,1330.56,1226.21,1316.96,1301.59,1664865,67421.44,37.52,4.56,3.951,0.524,1765.12,829.8,0,SECTORAL_PORTFOLIO,BUY,131,1025.26,INR
IN001771,TECHM,Tech Mahindra,NSE,TECHNOLOGY,08-09-2022,1301.43,1334.69,1277.55,1281.35,1237.67,3272327,1271741.27,44.16,6.79,1.866,0.468,1726.31,1018.02,0,MIDCAP_PORTFOLIO,HOLD,413,1296.27,INR
IN001785,TECHM,Tech Mahindra,NSE,TECHNOLOGY,08-09-2022,1289.38,1323.15,1281.94,1304.44,1315.7,3398221,165915.8,44.16,2.72,2.938,1.491,1782.5,1108.95,0.5,SECTORAL_PORTFOLIO,BUY,1883,1608.43,INR
IN000357,TITAN,Titan Company,BSE,CONSUMER GOODS,08-09-2022,3325.85,3443.81,3302.4,3411.45,3495.31,2952387,3264806.95,53.84,1.71,2.258,1.882,3755.76,2327.67,1.2,SECTORAL_PORTFOLIO,BUY,628,3337.89,INR
IN002035,ULTRACEMCO,UltraTech Cement,BSE,INFRASTRUCTURE,08-09-2022,9320.18,9436.48,8795.29,9024.91,9227.23,2036599,7944115.52,44.13,3.58,1.476,0.783,12008.67,7789.73,5.1,MIDCAP_PORTFOLIO,BUY,281,10435.54,INR
IN000190,HINDUNILVR,Hindustan Unilever,NSE,FMCG,09-09-2022,2541.69,2611.79,2485.21,2569.32,2503.49,855286,566306.14,38.8,8.41,2.564,1.255,3459.82,1896.15,1.2,NIFTY50_PORTFOLIO,HOLD,1977,2175.03,INR
IN000228,HINDUNILVR,Hindustan Unilever,NSE,FMCG,09-09-2022,2544.03,2576.17,2505.5,2543.03,2526.16,1484869,1267349.55,39.12,3.72,3.08,0.98,3277.64,1749.66,5.1,SECTORAL_PORTFOLIO,SELL,1124,2174.83,INR
IN000235,HINDUNILVR,Hindustan Unilever,NSE,FMCG,09-09-2022,2529.63,2674.5,2511.79,2617.22,2706.38,272786,2205445.42,31.25,4.87,1.685,1.664,3498.93,1855.58,5.1,NIFTY50_PORTFOLIO,BUY,704,2651.47,INR
IN000240,HINDUNILVR,Hindustan Unilever,NSE,FMCG,09-09-2022,2590.26,2638.9,2496.23,2503.71,2567.03,2201200.5,552555.78,47.31,4.89,3.135,1.057,3063.02,2330.59,0,SECTORAL_PORTFOLIO,BUY,1902,2582.39,INR
IN004406,ICICIBANK,ICICI Bank,NSE,FINANCE,09-09-2022,986.88,1008.63,925.19,931.68,932.84,1739549,700752.19,76.07,4.12,3.883,0.915,1249.73,622.46,0,MIDCAP_PORTFOLIO,BUY,1655,893.67,INR
IN004452,ICICIBANK,ICICI Bank,NSE,FINANCE,09-09-2022,971.02,983.41,952.57,971.73,956.69,2356321,892736.75,67.64,13.41,2.509,1.752,1291.69,730.6,0.5,MIDCAP_PORTFOLIO,BUY,1892,754.28,INR
IN001107,NESTLEIND,Nestle India,BSE,FMCG,09-09-2022,21610.82,22120.37,21596.2,21777.24,22421.82,2508579,9213422.89,15.26,14.4,0.191,0.612,28017.3,18274.39,0.5,NIFTY50_PORTFOLIO,HOLD,630,18015.75,INR
IN001120,NESTLEIND,Nestle India,BSE,FMCG,09-09-2022,22259.45,23834.92,21780.27,23747.09,22888.75,1300313,19101359.3,52.31,11.27,0.421,0.445,29435.69,18727.48,5.1,SECTORAL_PORTFOLIO,BUY,1102,17670.75,INR
IN004445,POWERGRID,Power Grid Corporation,BSE,UTILITIES,11-09-2022,238,240.01,223.36,223.66,215.84,2196850,120024.76,19.87,8.885,1.224,1.881,329.07,223.66,0.5,MIDCAP_PORTFOLIO,BUY,1111,221.45,INR
IN001994,SBIN,State Bank of India,NSE,FINANCE,11-09-2022,582.21,601.46,580.52,599.86,616.27,4610386,329619.53,64.64,3.07,1.287,1.1655,834.33,532.2,3.5,NIFTY50_PORTFOLIO,BUY,751,684.1,INR
IN002003,SBIN,State Bank of India,NSE,FINANCE,11-09-2022,621.03,631.21,610.43,619.13,604.3,4198597,391333.2,76.75,2.53,0.711,0.56,831.28,380.64,0.5,NIFTY50_PORTFOLIO,BUY,767,601,INR
IN003781,TITAN,Titan Company,BSE,CONSUMER GOODS,11-09-2022,3243.7,3362.8,3194.28,3345.39,3410.16,530688,681370.68,60.35,3.1,1.702,1.519,3677.69,3022.14,0.5,SECTORAL_PORTFOLIO,BUY,953,2911.54,INR
IN003789,TITAN,Titan Company,BSE,CONSUMER GOODS,11-09-2022,3534.74,3624.41,3286.72,3302.72,3255.22,2570071,1337046.36,49.98,7.21,3.183,1.793,4379.96,2251.94,3.5,SECTORAL_PORTFOLIO,BUY,56,2840.34,INR
IN003802,TITAN,Titan Company,BSE,CONSUMER GOODS,11-09-2022,3264.43,3356.93,3260.64,3276.24,3217.2,2926515,2865742.88,32.91,6.84,0.623,1.715,3673.69,2468.58,3.5,MIDCAP_PORTFOLIO,HOLD,954,4171.82,INR
IN003821,TITAN,Titan Company,BSE,CONSUMER GOODS,11-09-2022,3479.12,3562.72,3204.14,3248.37,3244.01,928269,859561.65,23.79,8.46,0.742,1.859,3858.74,2790.13,2.3,MIDCAP_PORTFOLIO,HOLD,1925,3298.32,INR
IN003834,TITAN,Titan Company,BSE,CONSUMER GOODS,11-09-2022,3320.45,3384.31,3090.91,3179.5,3115.25,3411467,2846283.64,9.13,5.93,1.093,0.412,4014.79,2703.97,2.3,SECTORAL_PORTFOLIO,SELL,194,2833.26,INR
IN003287,ICICIBANK,ICICI Bank,NSE,FINANCE,12-09-2022,925.13,972.82,906.33,963.84,962.45,2361223,270863.75,63.35,5.29,2.301,0.462,1039.65,845.89,2.3,MIDCAP_PORTFOLIO,HOLD,1815,1049.3,INR
IN003309,ICICIBANK,ICICI Bank,NSE,FINANCE,12-09-2022,983.69,1002.07,935.52,938.81,929.87,4543421,327377.44,79.29,3.5,2.106,0.991,1248.04,705.26,1.2,MIDCAP_PORTFOLIO,BUY,420,855.79,INR
IN001190,LT,Larsen & Toubro,NSE,INFRASTRUCTURE,12-09-2022,3185.37,3314.79,3092.51,3303.21,3286.95,1837848,1812582.56,16.11,5.55,1.8,1.175,3603.06,2342.09,2.3,MIDCAP_PORTFOLIO,SELL,1657,3261.86,INR
IN001500,TCS,Tata Consultancy Services,NSE,TECHNOLOGY,12-09-2022,3468.75,3738.01,3383.61,3694.97,3720.67,3184606,1145704.3,14.07,4.12,3.75,1.278,3856.33,2240.64,2.3,MIDCAP_PORTFOLIO,BUY,1845,2849.96,INR
IN002760,TECHM,Tech Mahindra,NSE,TECHNOLOGY,12-09-2022,1322.41,1352.89,1258.55,1261.97,1253.01,4174361,603703.8,43.51,4.47,3.332,1.234,1558.52,1085.83,0.5,MIDCAP_PORTFOLIO,BUY,1134,1074.73,INR
IN002472,BAJFINANCE,Bajaj Finance,NSE,NBFC,01-10-2022,7202.25,7330.83,7070.65,7270.3,7475.3,2708701,1886932.25,40.3,7.25,1.092,1.3,9648.62,6252.75,5.1,NIFTY50_PORTFOLIO,SELL,1075,6269.06,INR
IN002973,ICICIBANK,ICICI Bank,NSE,FINANCE,01-10-2022,934.01,941,888.41,891.47,860.89,1018511,117672.32,33.92,10.78,3.29,1.189,1308.49,792.96,1.2,SECTORAL_PORTFOLIO,BUY,1994,1020.29,INR
IN002994,ICICIBANK,ICICI Bank,NSE,FINANCE,01-10-2022,960.54,979.06,950.86,962.21,928.05,2091806,734412.39,55.92,11.91,1.422,1.189,1207.71,688.97,5.1,NIFTY50_PORTFOLIO,BUY,1764,775.91,INR
IN003046,ICICIBANK,ICICI Bank,NSE,FINANCE,01-10-2022,929.78,1004.64,917.96,992.66,963.07,304072,442703.41,19.37,1.31,0.699,1.891,1276.12,859.41,1.2,SECTORAL_PORTFOLIO,BUY,1828,973.49,INR
IN004626,ONGC,Oil & Natural Gas Corp,NSE,ENERGY,02-10-2022,288.78,292.73,265.91,271.72,273.91,3113772,168155.26,23.35,13.83,2.806,0.913,319.16,208.9,0.5,NIFTY50_PORTFOLIO,BUY,1464,278.65,INR
IN004644,ONGC,Oil & Natural Gas Corp,NSE,ENERGY,02-10-2022,269.31,274.39,263.69,269.01,270.96,3159030,265584.09,66.24,6.65,3.584,1.793,373.94,174.71,1.2,NIFTY50_PORTFOLIO,BUY,1682,211.16,INR
IN002976,HCLTECH,HCL Technologies,NSE,TECHNOLOGY,03-10-2022,1499.87,1529.58,1478.22,1527.97,1525.29,2411753,1154751.24,27.91,7.68,2.408,1.971,1871.09,1254.52,0.5,SECTORAL_PORTFOLIO,BUY,1328,1564.88,INR
IN003008,HCLTECH,HCL Technologies,NSE,TECHNOLOGY,03-10-2022,1564.75,1643.51,1561.63,1638.11,1622.96,1504307,1458589.49,23.58,5.18,3.315,1.842,1716.69,925.32,5.1,NIFTY50_PORTFOLIO,BUY,1837,1278.01,INR
IN002334,LT,Larsen & Toubro,NSE,INFRASTRUCTURE,03-10-2022,3125.49,3293.44,3115.11,3265.3,3237.37,4939519,977391.9,47.17,8.51,0.325,1.563,4009.02,2317.95,0.5,SECTORAL_PORTFOLIO,BUY,458,3734.2,INR
IN001215,NTPC,NTPC Limited,NSE,UTILITIES,03-10-2022,333.95,335.29,316.01,320.53,315.94,3150737,343565.96,48.1,8.25,1.562,0.827,386.39,275.94,2.3,MIDCAP_PORTFOLIO,SELL,1064,280.62,INR
IN001619,POWERGRID,Power Grid Corporation,BSE,UTILITIES,03-10-2022,248.64,267.03,244.07,265.35,270.53,2172771,123251.93,79.74,5.58,2.056,1.576,311.68,214.67,1.2,SECTORAL_PORTFOLIO,SELL,1137,242.11,INR
IN001632,POWERGRID,Power Grid Corporation,BSE,UTILITIES,03-10-2022,242.15,247.5,233.07,237.35,232.92,2253098,156930.16,20.96,4.36,2.79,1.233,305.65,170.95,0.5,NIFTY50_PORTFOLIO,HOLD,1474,188.07,INR
IN003572,RELIANCE,Reliance Industries,NSE,ENERGY,03-10-2022,2158.8,2185.53,2044.23,2056.07,2081.42,2271051,696588.72,44.76,10.81,1.372,1.734,2675.28,1948.7,0,MIDCAP_PORTFOLIO,BUY,611,2434.89,INR
IN003602,RELIANCE,Reliance Industries,NSE,ENERGY,03-10-2022,2271.34,2352.07,2203.6,2339.85,2357.59,4978441,630117.25,44.76,8.545,1.484,1.144,3048.99,1893.5,2.3,MIDCAP_PORTFOLIO,BUY,936,2339.18,INR
IN003613,RELIANCE,Reliance Industries,NSE,ENERGY,03-10-2022,2221.47,2291.1,2155.76,2243.38,2228.61,2603292,1829757.58,77.98,1.2,3.164,1.022,3066.55,1474.56,5.1,MIDCAP_PORTFOLIO,BUY,107,2229.74,INR
IN003631,RELIANCE,Reliance Industries,NSE,ENERGY,03-10-2022,2113.34,2159.04,2092.04,2153,2117.84,1013379,1188531.14,35.01,10.9,3.811,0.416,2410.15,1341.36,5.1,NIFTY50_PORTFOLIO,HOLD,547,1799.31,INR
IN003640,RELIANCE,Reliance Industries,NSE,ENERGY,03-10-2022,2274.24,2367.77,2213.11,2314.38,2385.71,1440841,1454006.19,22.52,10.16,3.742,1.11,2603.96,1426.71,5.1,NIFTY50_PORTFOLIO,BUY,84,1794.86,INR
IN003676,RELIANCE,Reliance Industries,NSE,ENERGY,03-10-2022,2106.53,2154.76,1903.56,1960.87,1949.22,1407178,1421401.08,44.49,4,2.419,1.182,2559.07,1589.66,2.3,NIFTY50_PORTFOLIO,SELL,268,1671.04,INR
IN003713,RELIANCE,Reliance Industries,NSE,ENERGY,03-10-2022,2111.75,2124.23,2008.19,2035.74,2019.73,151856,711299.31,47.86,3.14,2.824,1.144,2406.93,1349.82,5.1,MIDCAP_PORTFOLIO,BUY,1382,2346.96,INR
IN003723,RELIANCE,Reliance Industries,NSE,ENERGY,03-10-2022,2248.84,2289.83,2247.16,2278.31,2333.42,3891302,140624.34,12.88,2.01,2.594,1.542,2865.34,1697.78,1.2,SECTORAL_PORTFOLIO,HOLD,524,2476.8,INR
IN004488,BHARTIARTL,Bharti Airtel,NSE,TELECOMMUNICATION,05-10-2022,907.42,954.9,895.39,932.27,943.64,969846,386199.86,8.18,11.95,0.669,1.123,1169.83,845.49,3.5,MIDCAP_PORTFOLIO,BUY,1247,1055.39,INR
IN004523,BHARTIARTL,Bharti Airtel,NSE,TELECOMMUNICATION,05-10-2022,896.64,901.38,849.74,896.64,864.94,1328521,435550.69,37.46,1.4,3.32,1.425,1201.01,749.73,5.1,MIDCAP_PORTFOLIO,HOLD,1983,948.67,INR
IN004547,BHARTIARTL,Bharti Airtel,NSE,TELECOMMUNICATION,05-10-2022,935.04,983.47,932.26,974.57,952.94,2954859,503292.33,54.88,14.88,2.486,0.739,1212.97,592.01,5.1,SECTORAL_PORTFOLIO,HOLD,552,865.47,INR
IN004576,BHARTIARTL,Bharti Airtel,NSE,TELECOMMUNICATION,05-10-2022,880.95,906.14,867,896.71,910.97,2353701,221249.92,33.08,4.58,1.311,1.445,1120.19,816.5,0.5,SECTORAL_PORTFOLIO,BUY,1310,772.37,INR
IN003615,SBIN,State Bank of India,NSE,FINANCE,05-10-2022,618.01,619.86,605.75,611.97,593.66,4894137,289399.815,38.03,4.84,2.192,1.208,798.77,431.9,1.2,NIFTY50_PORTFOLIO,BUY,346,664.8,INR
IN003645,SBIN,State Bank of India,NSE,FINANCE,05-10-2022,595.92,601.11,569.07,584.66,577.8,3398798,58595.81,44,8.79,0.46,1.1655,633.18,371.56,2.3,NIFTY50_PORTFOLIO,HOLD,248,626.92,INR
IN004493,WIPRO,Wipro,BSE,TECHNOLOGY,05-10-2022,488.23,495.03,463.8,473.48,461.76,804971,452029.11,55.89,9.93,1.87,1.834,647.12,320.48,2.3,SECTORAL_PORTFOLIO,BUY,1483,623.56,INR
IN004494,WIPRO,Wipro,BSE,TECHNOLOGY,05-10-2022,510.56,529.62,497.41,527.21,532.18,1409023,331988.43,52.43,6.08,3.77,1.269,677.77,304.26,3.5,SECTORAL_PORTFOLIO,SELL,809,376.09,INR
IN004556,WIPRO,Wipro,BSE,TECHNOLOGY,05-10-2022,503.86,516.41,487.49,489.66,477.18,4812110,405896.34,30.39,1.31,1.645,1.337,664.33,346,0.5,MIDCAP_PORTFOLIO,BUY,231,389.12,INR
IN004640,WIPRO,Wipro,BSE,TECHNOLOGY,05-10-2022,486.42,518.31,474.12,517.53,507.8,4777067,354973.66,30.04,13.58,3.152,1.585,623.51,431.44,0.5,SECTORAL_PORTFOLIO,BUY,1259,456.16,INR
IN003933,BAJFINANCE,Bajaj Finance,NSE,NBFC,06-10-2022,7165.38,7292.22,6952.62,7281.25,7126.26,109888,4014079.82,54.02,7.47,1.856,1.174,7365.21,6207.41,2.3,NIFTY50_PORTFOLIO,BUY,226,8424.63,INR
